Protein,Actin filaments,Cell Junctions,Centriolar satellite,Centrosome,Cytokinetic bridge,Cytoplasmic bodies,Cytosol,Endoplasmic reticulum,Endosomes,Focal adhesion sites,Golgi apparatus,Intermediate filaments,Lipid droplets,Lysosomes,Microtubules,Midbody,Midbody ring,Mitochondria,Mitotic spindle,Nuclear bodies,Nuclear membrane,Nuclear speckles,Nucleoli,Nucleoli fibrillar center,Nucleoplasm,Peroxisomes,Plasma membrane,Vesicles
ENSP00000391583,0.9970946,0.41102394,0.7859265,0.15075527,0.84257466,0.98746663,0.87890905,0.6067102,0.9470564,0.99767005,0.24132676,0.8284699,0.94071054,0.9855039,0.80235094,0.8410689,0.8935424,0.0018339994,0.90500104,0.54875296,0.5131889,0.064214766,0.02583962,0.9940354,0.35988605,0.9587335,0.9810023,0.25629336
ENSP00000345192,0.99895465,0.7907944,0.8189728,0.8981344,0.62641263,0.9756006,0.23802385,0.15038982,0.98059565,0.008280824,0.9031289,0.91646534,0.909187,0.97177166,0.99183124,0.93831176,0.88691705,0.015884824,0.9643861,0.30004868,0.879551,0.29239085,0.068050236,0.44331038,0.7722774,0.9744115,0.47638738,0.76722366
ENSP00000376910,0.5924113,0.35126153,0.74235195,0.011957286,0.052085023,0.76650727,0.8537194,0.0021398554,0.8046326,0.755072,0.017110275,0.08422175,0.5708287,0.9057263,0.9901372,0.90303385,0.8628173,0.013590669,0.8920789,0.059593827,0.5305457,0.21536581,0.01774584,0.2821178,0.9744355,0.9410214,0.17955153,0.0075366166
ENSP00000357393,0.16389754,0.17005067,0.92118055,0.17106034,0.7732655,0.98885775,0.040087067,0.10357914,0.9457818,0.30008197,0.08144675,0.8347229,0.9476325,0.9534165,0.6059617,0.91150534,0.86189693,0.002636882,0.9298107,0.051941667,0.39659497,0.004434782,2.0119025E-05,0.21058376,0.97910726,0.95662147,0.9920827,0.5165103
ENSP00000386398,0.9950807,0.8892071,0.94925255,0.7990059,0.8934566,0.96810967,0.47853136,0.0561633,0.9666635,0.9996915,0.05937852,0.97806925,0.88395274,0.9844682,0.90313554,0.8210742,0.8295225,0.017273903,0.8856241,0.33016732,0.69813603,0.2934244,0.002796251,0.991275,0.8072678,0.9534713,0.37005782,0.10442958
ENSP00000315477,0.9938523,0.8096083,0.9486004,0.09807269,0.87201685,0.97130716,0.3216204,0.9227267,0.9707433,0.7548775,0.26717547,0.6174672,0.94350564,0.98202956,0.96004736,0.8990044,0.882004,0.005830245,0.92257607,0.58010185,0.75493294,0.024902027,0.00029138854,0.95034474,0.2871281,0.9687104,0.9855706,0.9675726
ENSP00000421922,0.97984403,0.89390886,0.97011477,0.44002658,0.9804859,0.9881597,0.7806771,0.71979165,0.93620664,0.99621224,0.46458355,0.96458966,0.95435524,0.95491403,0.8556899,0.82447207,0.8358675,0.0020179988,0.9268316,0.48029256,0.7940536,0.046770398,0.0006253565,0.9608983,0.54958487,0.9376579,0.8967193,0.9645492
ENSP00000428657,0.9945439,0.9904307,0.99258685,0.95126134,0.9856211,0.9704645,0.89403147,0.81460047,0.9909663,0.9988984,0.016710138,0.99634415,0.9908643,0.9932009,0.94663686,0.9402267,0.8734617,0.039437864,0.9385268,0.9784233,0.9630427,0.20815173,0.004488695,0.99804306,0.7548517,0.9598832,0.2664656,0.0113598
ENSP00000478589,0.9956244,0.30355895,0.8619524,0.118085586,0.022435077,0.59389114,0.6968055,0.0018028731,0.5579145,0.98299015,0.0010043174,0.065336056,0.037434056,0.57885766,0.9592339,0.7278038,0.61581945,0.0546566,0.39762625,0.1950229,0.8288972,0.010706821,0.0007301918,0.006475805,0.94468254,0.47336382,0.10496468,0.03729281
ENSP00000317333,0.9906827,0.28637287,0.981939,0.95408165,0.93027997,0.99711525,0.007886193,0.33110103,0.99125063,0.621884,0.18856029,0.9699239,0.9217157,0.99403876,0.9980157,0.9567085,0.8940376,0.00040947198,0.9668058,0.4280396,0.9853004,0.06765509,0.013492148,0.8938369,0.9993462,0.98318535,0.013845161,0.340614
ENSP00000462647,0.9990472,0.9125938,0.931181,0.58844215,0.9275697,0.9977014,0.28724286,0.49481454,0.9865637,0.33632165,0.98065096,0.98894507,0.8850675,0.9798246,0.99789524,0.9390993,0.8670103,0.0044524088,0.94265735,0.3377718,0.9776029,0.33654034,0.0042326106,0.5093471,0.46127424,0.9551184,0.9632773,0.9938229
ENSP00000463233,0.9193212,0.73567986,0.8958534,0.4899755,0.69769025,0.71611255,0.9888489,0.0092018945,0.9826547,0.9970582,4.0763276E-05,0.75466543,0.93144727,0.99319446,0.9963821,0.860287,0.8856131,0.013848164,0.9693589,0.26478153,0.22764012,0.011510676,0.003431817,0.96438944,0.9492174,0.9621789,0.00056232326,0.0004751988
ENSP00000327875,0.086255595,0.04767517,0.5343214,0.028196389,0.48085463,0.8117978,0.04431714,0.08901755,0.86375576,0.0073234257,0.10535458,0.68966156,0.61164224,0.8958119,0.5644124,0.7370804,0.86420804,0.0008206585,0.86100864,0.13252896,0.7071562,0.0050847935,0.00095578446,0.027641553,0.25376657,0.8835463,0.9985267,0.8815195
ENSP00000264563,0.95413536,0.5030312,0.9818645,0.07935507,0.8569642,0.9872411,0.026829788,0.5412864,0.9881199,0.93300194,0.856384,0.9401859,0.92757946,0.99241006,0.96254736,0.94100356,0.8932788,0.0034871667,0.9551209,0.24111593,0.89489204,0.0030312403,0.00070897996,0.89621097,0.9739077,0.97617877,0.95226145,0.9413572
ENSP00000417050,0.9982485,0.98517406,0.988025,0.5425809,0.94443965,0.98366255,0.09076497,0.64966416,0.93004805,0.9924721,0.56125444,0.99174136,0.92263037,0.9586144,0.97507817,0.85474056,0.87146825,0.0014183812,0.94690835,0.56319726,0.9675626,0.4272165,4.480797E-05,0.9339717,0.3270237,0.9533108,0.8389623,0.9643913
ENSP00000347119,0.9897194,0.48542437,0.89096487,0.08947282,0.068559304,0.7388585,0.017083745,0.00041224493,0.9083427,0.7937061,3.45896E-05,0.14606115,0.57066983,0.9706074,0.27546576,0.8584007,0.8717819,0.0010594588,0.9301636,0.24431975,0.34780544,0.13525361,0.0007452763,0.041763697,0.9999332,0.77427465,0.00021880951,4.216813E-05
ENSP00000321999,0.9884583,0.64351815,0.9205093,0.056872636,0.8817652,0.9974586,0.01628014,0.6517984,0.9648894,0.8062601,0.9933094,0.9562871,0.8690473,0.9599491,0.99655795,0.96535003,0.8776222,0.23585016,0.92277545,0.4679017,0.97343713,0.040163446,0.0034355042,0.28328696,0.31328553,0.95432144,0.868662,0.94976354
ENSP00000271971,0.9957112,0.4094604,0.97105885,0.61751133,0.9417148,0.93242115,0.5746667,0.7263639,0.955661,0.9907225,0.20906611,0.99425775,0.9271761,0.9708514,0.8228516,0.7520037,0.79263943,0.08417341,0.90027106,0.59070444,0.7695465,0.38629594,0.002680799,0.94791925,0.52559847,0.8816153,0.83987844,0.3489094
ENSP00000479256,0.9993314,0.7017678,0.79122657,0.7333514,0.8806471,0.8894189,0.6942878,0.09668446,0.9779416,0.81882817,0.1339293,0.97590315,0.9036582,0.98270595,0.9976893,0.9365627,0.91610634,0.22813319,0.9812077,0.6240108,0.8344141,0.84791756,0.47624955,0.9525705,0.84620154,0.97670305,0.15169482,0.04260832
ENSP00000333946,0.9650712,0.003740447,0.87988067,0.1443832,0.61647034,0.9193941,0.7806242,0.011575282,0.79828984,0.9938908,6.0886385E-05,0.07062568,0.39172956,0.8051937,0.653966,0.6958885,0.81415814,0.99934125,0.864404,0.00387171,0.0003791514,0.0024680574,0.00020259453,0.12501356,0.055730186,0.4719904,0.0011759433,0.021407003
ENSP00000302630,0.9704686,0.3589122,0.97065395,0.5364699,0.98340774,0.9978848,0.003204741,0.5574388,0.9935184,0.93566376,0.7952178,0.8605562,0.94352716,0.9957423,0.9985612,0.96792966,0.9085042,0.0011492588,0.9867573,0.4339123,0.9259459,0.015099462,0.00024931369,0.9163149,0.99931985,0.9815123,0.0019048874,0.6047467
ENSP00000287042,0.9651423,0.78167367,0.874196,0.8663803,0.61199987,0.8657712,0.70123136,0.94319636,0.9832221,0.36187324,0.074022114,0.74611026,0.83856875,0.9905496,0.9380982,0.81938165,0.88566047,0.7974384,0.9729816,0.0026061705,0.11495479,0.005403312,0.91101456,0.19485335,0.57676595,0.9133813,0.016478047,0.000120137855
ENSP00000363773,0.98187506,0.30586207,0.8476708,0.004190067,0.7743326,0.97674245,0.45820302,0.95248854,0.9406774,0.9687444,0.9509776,0.37011713,0.83705837,0.96978986,0.9342268,0.8656321,0.9031839,0.006791901,0.92773426,0.15856807,0.43824476,0.0011557771,2.91327E-05,0.4286634,0.06755243,0.9170846,0.9684501,0.9136595
ENSP00000362183,0.995744,0.85675067,0.8218821,0.93313086,0.633545,0.9820262,0.24252835,0.13591199,0.97759897,0.07804217,0.71656185,0.96865124,0.8484572,0.95987153,0.9275867,0.89104116,0.8630243,0.0058615603,0.965071,0.3295279,0.9443745,0.33284408,0.0017610324,0.4057141,0.7232494,0.9477294,0.9112859,0.65409863
ENSP00000247178,0.88510984,0.06164318,0.95151734,0.3434079,0.98794675,0.8558204,0.68027663,0.2828729,0.7510538,0.55608684,0.5292875,0.780171,0.9367571,0.694703,0.42326814,0.7773096,0.8721744,0.08052332,0.9040034,0.14422294,0.4244426,0.7133888,6.498956E-05,0.61502844,0.5638766,0.8856295,0.30645812,0.9099229
ENSP00000278559,0.9942784,0.25022137,0.98845917,0.7761,0.9570911,0.93233615,0.57607114,0.47270083,0.9636946,0.98552436,0.13727419,0.9824552,0.9640046,0.9640458,0.8550145,0.7750926,0.81258404,0.11641707,0.9357861,0.59956795,0.71680117,0.3596931,0.00039995875,0.94583154,0.94187814,0.89501846,0.7185647,0.5497305
ENSP00000360688,0.37305588,0.18419567,0.87774926,0.46682662,0.43114698,0.6255007,0.9797724,0.73296326,0.7355556,0.9989991,0.1251102,0.40097478,0.6437494,0.7739585,0.9799393,0.7921401,0.7964784,0.013958702,0.84950143,0.6577116,0.13200934,0.034605414,0.0344263,0.4780118,0.029309664,0.75395894,0.012341941,0.035141416
ENSP00000406367,0.9956707,0.5056363,0.9134294,0.43214417,0.44663286,0.96519095,0.2939027,0.37132025,0.96411735,0.9804175,0.2533523,0.8683464,0.9152193,0.976599,0.999615,0.94381243,0.91338336,0.012518276,0.97365034,0.40508336,0.82393557,0.8732734,0.11658889,0.8984011,0.61601305,0.9765854,0.95626885,0.02815021
ENSP00000285407,0.955014,0.15487222,0.9882704,0.1191239,0.9852629,0.9916478,0.06975613,0.0022624657,0.9856458,0.9682278,0.028653389,0.6062347,0.9191373,0.9950136,0.9892023,0.9388197,0.9227027,0.001671397,0.98998636,0.11172937,0.93328214,0.03577668,0.0046424647,0.8703087,0.9975587,0.9730725,0.005756136,0.0059157386
ENSP00000349320,0.78384924,0.24240746,0.48108083,0.22213697,0.27701515,0.91315037,0.16354701,0.009372037,0.9385035,0.06915306,0.07745756,0.36299682,0.6282026,0.91692024,0.8425861,0.8671669,0.8421833,0.0036824585,0.8954328,0.106467545,0.6166951,0.013119477,0.00034362692,0.056812722,0.7009306,0.9078305,0.63718045,0.70650816
ENSP00000343924,0.97821605,0.1522236,0.5939661,0.041950535,0.10105533,0.83885235,0.6650594,0.23229957,0.8835638,0.989288,0.67354554,0.49253064,0.80675226,0.9601071,0.99638706,0.92413795,0.8976569,0.06344056,0.9503055,0.08621353,0.47925767,0.5782532,0.28587848,0.9065984,0.5981684,0.9652175,0.15618947,0.013284631
ENSP00000309595,0.98165387,0.0005287422,0.5633964,0.017871218,0.060626406,0.26814604,0.0009257264,0.0013551905,0.69662976,0.4939989,3.4848294E-05,0.032362785,0.071534656,0.58136934,0.13881123,0.6659255,0.54912615,0.99880767,0.48312995,0.3123072,0.015494906,0.0013218372,0.00056446006,0.01594031,0.94083357,0.21843934,1.5198025E-05,6.216286E-05
ENSP00000261499,0.7526831,0.043690287,0.72665894,0.012474252,0.07404705,0.03688471,0.8162017,0.0009602522,0.2682345,0.37262815,0.00031530872,0.012823005,0.04348304,0.20615466,0.8819856,0.5937882,0.39713922,0.019674405,0.3603569,0.001243243,0.08922221,0.00022821609,0.03236751,0.0017365979,0.83964825,0.21689187,0.12593547,0.113258146
ENSP00000429615,0.34765634,0.10128475,0.7598246,0.330737,0.06865926,0.5152665,0.8755436,0.63924915,0.90751624,0.8561707,0.0030886957,0.30875677,0.85065717,0.95642763,0.9799755,0.71341467,0.77217823,0.0017794984,0.9215918,0.12924945,0.04225243,0.007369425,0.10419911,0.09827929,0.70159566,0.84416336,0.00021398472,7.068874E-05
ENSP00000364883,0.9918911,0.002257512,0.77222717,0.12225987,0.082825385,0.91229415,0.07841648,0.08025712,0.7852336,0.95126015,0.0001955751,0.096327804,0.42185366,0.8120503,0.30097204,0.67365015,0.8265934,0.9999471,0.8650037,0.0015932568,0.013946686,0.0061022993,0.002325576,0.06260914,0.08805757,0.41200086,0.00028306388,0.0021757963
ENSP00000484342,0.99980927,0.7341365,0.9639188,0.85109043,0.80841386,0.9790971,0.5807103,0.35581645,0.98462635,0.9990408,0.26547685,0.9969405,0.9281193,0.99482995,0.98578095,0.7996812,0.8366004,0.23139203,0.91236424,0.6177331,0.34712029,0.8383386,0.014125821,0.9880137,0.64786094,0.8866499,0.8198894,0.17626822
ENSP00000359070,0.9998827,0.83547586,0.9182985,0.9309808,0.90445167,0.98129416,0.73076254,0.48056558,0.9619443,0.8938036,0.3831175,0.98206246,0.9135355,0.97317404,0.9693476,0.8822893,0.8367697,0.00572723,0.8921794,0.7234082,0.9686709,0.084802695,0.027939841,0.95785004,0.55011064,0.9419817,0.76806945,0.2212094
ENSP00000378254,0.79076535,0.54763424,0.40673378,0.017881159,0.014407553,0.38930917,0.910785,7.714499E-05,0.74668723,0.9696766,0.0016340625,0.083921835,0.09242327,0.76748216,0.63655126,0.79634875,0.65799594,0.00016600935,0.51858795,0.06974943,0.26086673,0.036256388,0.007104758,0.011400248,0.99933356,0.61943877,0.009548501,0.0057810186
ENSP00000381140,0.30194068,0.01039078,0.2800496,0.18863009,0.4857206,0.73654765,0.68915933,0.84871113,0.46751586,0.64148176,0.56545746,0.070486635,0.730629,0.52396786,0.46118236,0.24134396,0.80084413,0.07136335,0.58827895,0.0034916557,0.01243322,0.09091187,0.02306122,0.0043926146,0.7045327,0.7181257,0.4552345,0.059278194
ENSP00000264451,0.94276243,0.0034555118,0.72192186,0.23631111,0.27695334,0.6966756,0.68260807,0.049114767,0.75153345,0.77673733,0.40600875,0.22174944,0.42688337,0.66963995,0.9258154,0.5391752,0.7715776,0.5145899,0.76744556,0.07444607,0.0005715714,0.010270729,0.0009868365,0.08501706,0.75909215,0.41172534,0.051771447,0.013551952
ENSP00000305988,0.9388585,0.48162904,0.90898454,0.0810638,0.65575016,0.9895703,0.037804298,0.521464,0.95763457,0.65187275,0.0897867,0.97311574,0.8971658,0.9767737,0.97009087,0.8819152,0.8834778,0.00055904465,0.9384641,0.2364972,0.82657176,0.0037655008,1.728167E-05,0.7801308,0.69704187,0.96693647,0.96929896,0.7858953
ENSP00000257068,0.9924553,0.84616923,0.95760846,0.6580394,0.9674116,0.99390507,0.05351727,0.4723169,0.98783475,0.47256863,0.64615566,0.9793046,0.9020887,0.9876764,0.99527335,0.9669063,0.89752346,0.0021916707,0.96208006,0.45968837,0.9803074,0.029480651,0.0004553993,0.32491404,0.9395725,0.94709754,0.9158242,0.97792
ENSP00000379011,0.98675936,0.16391042,0.9876425,0.752949,0.984911,0.99786466,0.3583905,0.57995045,0.99086094,0.99754256,0.0049123573,0.8807071,0.8581297,0.9937164,0.9949191,0.9192377,0.9065084,0.99861145,0.9673329,0.004475361,0.04248409,0.19621657,0.00701651,0.83368665,0.37613988,0.7304381,0.029811857,0.38255876
ENSP00000314901,0.9903495,0.340548,0.85945153,0.387032,0.58902484,0.9340795,0.69376945,0.08499653,0.97510046,0.47097182,0.33010498,0.7092243,0.9076353,0.98126966,0.99928504,0.9553533,0.91358954,0.011270499,0.9754586,0.21245332,0.77859354,0.48378688,0.3043591,0.8320365,0.9865835,0.98980606,0.10801962,0.00900434
ENSP00000352011,0.9973017,0.7930814,0.8290976,0.84303534,0.6883997,0.99388564,0.09716983,0.05966366,0.9784904,0.114144705,0.5977654,0.94195825,0.8668395,0.97566336,0.97995573,0.8728285,0.80589664,0.0054788054,0.92273456,0.8247053,0.92956775,0.2622698,0.02255545,0.5335728,0.9485415,0.9556796,0.7297637,0.91733205
ENSP00000278840,0.3183145,0.0674602,0.8742239,0.45798412,0.91352683,0.9753715,0.5854985,0.8943614,0.93884826,0.9825907,0.5308459,0.6127934,0.70708007,0.948865,0.9656315,0.80934584,0.91271573,0.69605476,0.95796496,0.0025150978,0.012968876,0.010341292,0.002116594,0.20580424,0.28299057,0.65284413,0.023895355,0.9591861
ENSP00000417183,0.6199258,0.48795995,0.94193864,0.258212,0.87028664,0.94724256,0.7728484,0.010584373,0.8998364,0.98427117,0.055607125,0.9088344,0.9053275,0.94206727,0.84153795,0.87806094,0.7886947,0.0026964075,0.87874436,0.11402301,0.61654526,0.05549581,0.0013303396,0.8910309,0.98038906,0.94706744,0.60862505,0.3169437
ENSP00000263897,0.96290934,0.30935538,0.6903835,0.17120966,0.7643856,0.9102524,0.529194,0.2647037,0.748729,0.014402636,0.8614468,0.4500992,0.9060386,0.7001258,0.90445113,0.8794854,0.8842751,0.039802976,0.86171687,0.19802126,0.08820219,0.03517671,0.00023450154,0.08558549,0.6030002,0.9345436,0.41181973,0.8476225
ENSP00000363191,0.92492366,0.0017755317,0.6397344,0.01080191,0.063380204,0.3891803,0.032882366,0.030558543,0.52629626,0.57641584,0.0014941676,0.051417395,0.2751605,0.5207918,0.07204791,0.62099,0.6863033,0.9998293,0.6384285,0.074227594,0.0058137933,0.0016928724,0.0025022277,0.0412301,0.02584718,0.22893769,0.000867468,0.0006034879
ENSP00000400312,0.76225007,0.18689673,0.92425936,0.0935459,0.9741566,0.9404944,0.73395973,0.03251625,0.77327496,0.91092104,0.44836015,0.6928334,0.8985945,0.77221787,0.5714732,0.79673284,0.84900755,0.0068715587,0.86464226,0.049200628,0.42636555,0.3939357,4.5836365E-05,0.74487484,0.95088845,0.9053922,0.35055944,0.77309054
ENSP00000368278,0.9996801,0.95427287,0.9491948,0.889687,0.9788043,0.983642,0.7603197,0.0181527,0.963246,0.9956695,0.8660986,0.98837703,0.9568478,0.98057175,0.9609411,0.9026013,0.8868463,0.005956041,0.9753417,0.7023844,0.8417149,0.08483183,0.023891281,0.99054474,0.7946888,0.9632941,0.66236025,0.13651125
ENSP00000340609,0.9976004,0.7904763,0.87856257,0.58929896,0.9141864,0.95501125,0.41581294,0.0051231207,0.89424527,0.98071575,0.019042294,0.8451199,0.79432863,0.9332432,0.9418847,0.87423766,0.82511234,0.62100124,0.87087315,0.63144743,0.5742838,0.30398443,0.112460144,0.8404878,0.90152967,0.9210011,0.05042625,0.3750789
ENSP00000406084,0.851537,0.37716958,0.7135091,0.036946107,0.022997947,0.57939494,0.24771577,0.00020809176,0.7615597,0.9891023,0.0014745471,0.52370566,0.2683433,0.8670451,0.4456578,0.63023955,0.7381803,0.0005506156,0.7327635,0.054647345,0.63242096,0.13615984,0.0004482984,0.13120392,0.9990866,0.576596,0.0005340142,0.0024527167
ENSP00000324270,0.9567135,0.7741043,0.9366221,0.7408292,0.96388656,0.9958979,0.4198538,0.3542323,0.97631216,0.4012655,0.8144499,0.99086195,0.8615026,0.97326684,0.99588716,0.9376401,0.8743602,0.0104243485,0.94943136,0.4906522,0.9591166,0.15316433,0.027171269,0.6738266,0.7047007,0.94198483,0.968323,0.9532521
ENSP00000344155,0.9830878,0.5657377,0.8287049,0.14672728,0.80565625,0.95994306,0.040908027,0.42740765,0.83759385,0.67519754,0.988318,0.67859054,0.7822679,0.8551208,0.9257269,0.81057674,0.895821,0.04155697,0.94035494,0.12310918,0.056521397,0.10050251,5.3568416E-05,0.12003583,0.6189456,0.79049295,0.7216089,0.9278463
ENSP00000377823,0.9998941,0.8615112,0.8579087,0.9613663,0.66491437,0.98708206,0.43312657,0.23970814,0.9812285,0.17597964,0.9463961,0.9894587,0.9193312,0.97455955,0.95650786,0.92367226,0.8778713,0.004900467,0.95886016,0.50253725,0.88118553,0.084173635,0.0014209787,0.5907064,0.8037743,0.94883114,0.7569612,0.48642954
ENSP00000304051,0.9992493,0.92258483,0.99063563,0.9044774,0.9413705,0.99203813,0.6751474,0.991361,0.96309006,0.99989945,0.9634638,0.9913402,0.9829402,0.9762561,0.90524256,0.88613,0.91678697,0.0029972203,0.97519344,0.29559633,0.9381381,0.20914835,0.00010290036,0.9487292,0.78890836,0.8352741,0.29380614,0.57616705
ENSP00000353422,0.9996167,0.023041656,0.7953093,0.12542665,0.6800911,0.8505287,0.65865904,0.5197811,0.6392393,0.9599686,0.90192485,0.50280327,0.5196478,0.55682003,0.8576814,0.632902,0.8431192,0.028151581,0.7855917,0.22331993,0.43097138,0.70979583,3.953728E-05,0.23685679,0.21331269,0.604741,0.5769513,0.81918716
ENSP00000345229,0.999713,0.93647784,0.9334402,0.9688017,0.8569307,0.99631983,0.086967304,0.55500185,0.9831074,0.7921734,0.9600533,0.9815527,0.95186144,0.98266804,0.9619314,0.91104114,0.8721665,0.0014104726,0.9693781,0.2896476,0.97534496,0.34748572,0.00016148288,0.8272528,0.89818835,0.9580229,0.29680154,0.97682416
ENSP00000480609,0.98610604,0.38814777,0.9550014,0.24384175,0.8419568,0.95006704,0.49220484,0.89960444,0.9674149,0.6853857,0.003055981,0.8190109,0.9617164,0.98448986,0.7852165,0.89727986,0.8664965,0.0036635993,0.9098847,0.52889323,0.66077876,0.008862183,0.00011644759,0.9591929,0.81540257,0.9710849,0.97870356,0.9588914
ENSP00000484645,0.5628447,0.045620807,0.2314081,0.007063712,0.014773651,0.30112854,0.8854466,0.0024543006,0.38915068,0.97329265,0.0001561901,0.05736476,0.11855022,0.5374216,0.87688386,0.56550115,0.4686895,0.0010377426,0.51766586,0.70575225,0.17397623,0.009859452,0.0015309119,0.046345264,0.94063556,0.28576797,0.005482179,0.018636104
ENSP00000217381,0.99802643,0.9299485,0.8134171,0.5860763,0.50048804,0.96235937,0.023786122,0.043997943,0.9368211,0.9884428,0.97555065,0.9334931,0.7861781,0.9283814,0.9946161,0.79699373,0.8463903,0.004078529,0.9082316,0.5028881,0.18848206,0.72405326,0.00011602205,0.7482696,0.36297646,0.85162425,0.74249023,0.5612325
ENSP00000432586,0.9987234,0.945907,0.89568764,0.6796003,0.46151906,0.9969141,0.19698395,0.0948916,0.9660423,0.9852013,0.89844805,0.89212227,0.86350995,0.9811342,0.97409457,0.92637706,0.89345765,0.0007113172,0.9339577,0.12342364,0.9259565,0.53870225,4.814461E-05,0.49811637,0.9301657,0.95043224,0.33668128,0.8247823
ENSP00000337128,0.99518436,0.36116892,0.96505886,0.8381032,0.96971583,0.99696594,0.09129692,0.53088295,0.979922,0.37123558,0.8714024,0.99750686,0.91987187,0.9777573,0.9983602,0.9609527,0.8888685,0.007565317,0.9565273,0.75102663,0.9806934,0.21920641,0.042128067,0.86723363,0.8143422,0.9751639,0.9668976,0.8673377
ENSP00000355920,0.9410771,0.22518037,0.8934494,0.22152986,0.872619,0.98389417,0.058614373,0.5667322,0.92828673,0.76575506,0.6080001,0.9146298,0.78112084,0.93229294,0.99916494,0.87676525,0.9179988,0.18334748,0.95810574,0.04924292,0.016895507,0.11648106,0.00019190542,0.1945245,0.77321047,0.7783994,0.5102331,0.9470459
